Key,Value
1735544248,Herdtreu-Plantage
1736593766,Wannhopenwald
1737642358,Schlupfwinkel des Darkimyth
1738690950,Ruinen des Bockenli-Obstgartens
1739739531,Taverne Zum Purpurnen Wolf
1740788146,Rieswerth
1741837668,Gaerlist-Gehöft
1742886250,Bauernhof der Alten Lysanna
1743934864,Gutshof Gaertreu
1744983445,Ephen-Schrein
1746032963,Alt-Belladabythstatt
1747081544,Kynareths Klagender Stern
1748130158,Ruinen des Herdschwing-Anwesens
1749178747,Ruinen der alten Grüntreu-Hütte
1750228292,Festung von Grünanger
1751277851,Grünfeld-Plantage
1752326448,Moorfeld-Gewölbe
1753375057,Königsschmied-Krypten
1754424574,Königsfelden-Friedhof
1755473163,Aschli-Plantage
1756521774,Herberge Zu Fledermaus und Greifen
1757570358,Bauernhof der Alten Belladyvyra
1758619874,Kynareths Sanfter Seher
1759668460,Aschlist-Grabanlage
1760717039,Herdtreu-Gehöft
1761765625,Azvor
1762814207,Ruinen des Königstreu-Gehöfts
1763862803,Ruinen der Gaertreu-Blockhütte
1764912325,Herberge Zu Schwein und Vogel
1765960931,Feste von Grünfurt
1767009529,Edward-Ausgrabung
1768059040,Schenke Zu Unke und Katze
1769107636,Kynareths Feurige Seele
1770156229,Aschschwing-Gehöft
1771204807,Gasthaus Zum Roten Schädel
1772253390,Aschtreu-Plantage
1773301983,Kynareths Feuriger Erlöser
1774351528,Ruinen von Alt-Gaerschwingstatt
1775401096,Kynareths Stilles Licht
1776449696,Andistyr-Ausgrabung
1777498281,Gutshof Aschschmied
1778546867,Aschstein-Blockhütte
1779596382,Anrath
1780644972,Gutshof Königsfurt
1781693599,Wehrbrüggeberg
1782742186,Zitadelle von Herdfeld
1783791718,Ruinen von Alt-Gwynyssas Schuppen
1784840311,Gaerfelden-Plantage
1785888909,Meisterhaus-Schuppen
1786937488,Sammelstätte der Carolyrrya
1787987006,Ruinen des alten Aschhaus-Schuppens
1789035622,Alt-Carolausastatt
1790084201,Morkeusessa-Loch
1791133720,Zitadelle von Moorschwing
1792182312,Kynareths Innerer Seher
1793230903,Theodistair-Stollen
1794279499,Gaerschmieds Wacht
1795329065,Kynareths Weinender Erlöser
1796377668,Lemfelden-Gerichtshof
1797426249,Edwyrick-Tunnel
1798475784,Herdheim-Friedhof
1799524367,Morlas
1800572948,Gutshof Herdschwing
1801621532,Königstreu-Gehöft
1802671083,Alte Carolyrrya-Hütte
1803719679,Uthore-Tunnel
1804768262,Aschhart-Hütte
1805816844,Urigtreu-Hütte
1806866373,Waldhart-Anwesen
1807914951,Grube des Mareria
1808963537,Ruinen des Waldanger-Anwesens
1810012123,Rodyn-Stollen
1811061704,Ruinen von Kupffeldhall
1812110313,Meisterlist-Krypten
1813159825,Meistertreu-Plantage
1814208407,Ruinen der Kupfhaus-Blockhütte
1815257011,Waldhaus-Turm
1816305615,Ruinen des Gaerheim-Anwesens
1817355120,Kynareths Stetes Relikt
1818403698,Alte Ysyn-Hütte
1819452310,Alte Ysyssa-Hütte
1820500908,Kirchwichen
1821550434,Gutshof Urigfelden
1822599014,Langwerkfels
1823647596,Ruinen des Meisterfeld-Gerichtshofs
1824696178,Gutshof Aschfelden
1825744762,Kupfhart-Plantage
1826793360,Bockenfelden-Schuppen
1827842940,Burg von Kupfstein
1828891525,Kynareths Sanfter Stern
1829940103,Schenke Zu Luchs und Grube
1830989616,Ruinen des Grünlist-Obstgartens
1832038216,Baalyonunahs Lager
1833086798,Bauernhof der Alten Elyzorya
1834135390,Kupflist-Obstgarten
1835183968,Kupfhaushall
1836233494,Wirtshaus Zum Schmutzigen Dschinn
1837283064,Kupfhaus-Grabstätten
1838331642,Ruinen des Waldschwing-Anwesens
1839380232,Mordyn-Stollen
1840428829,Schloss Bockenlist
1841477425,Bockenfeld-Obstgarten
1842527016,Kastelheide-Senke
1843576529,Lemweg
1844625111,Gasthaus Zu Des Teufels Schwert
1845673704,Alt-Barboryastatt
1846722286,Bockenlist-Gehöft
1847770864,Hohlheide
1848819452,Herdheim-Gehöft
1849868030,Kynareths Klagender Prophet
1850918605,Kynareths Feuriger Seher
1851968135,Schenke Zur Güldnen Katze
1853016719,Bauernhof der Alten Vyctausa
1854065301,Tannpfad
1855113882,Gaertreupfalz
1856162497,Meisterheim-Gehöft
1857211082,Kynareths Ewiger Erlöser
1858260616,Möhrbet
1859309197,Weißbürg
1860357782,Yromtreu-Blockhütte
1861406384,Yromangerturm
1862454964,Aschanger-Anwesen
1863504476,Ruinen des Moortreu-Gerichtshofs
1864553054,Kynareths Endloser Seher
1865601634,Königshart-Schuppen
1866651215,Kupfhaus-Plantage
1867699844,Breitwerk
1868749350,Gaerlist-Plantage
1869797935,Ruinen des Urigheim-Obstgartens
1870846531,Schloss Gaerli
1871895112,Wirtshaus Zum Glücklichen Riesen
1872944658,Kynareths Sanfte Seele
1873993250,Schloss Waldfeld
1875041873,Kynareths Seliges Licht
1876091384,Herberge Zu Unke und Greifen
1877139970,Schenke Zu Der Königin Wache
1878188572,Alte Elausa-Hütte
1879237157,Gaerheim-Friedhof
1880287695,Gutshof Königslist
1881336284,Ruinen des Gaeranger-Anwesens
1882384870,Grauwald
1883433458,Aschtreu-Gewölbe
1884483050,I'ric-Anhänger-Altar
1885532575,Kathfaltergmünd
1886581187,Kynareths Fröhlicher Stern
1887629770,Ruinen des Moorlist-Turms
1888679299,Kynareths Sanftes Omen
1889727900,Bockenhart-Friedhof
1890777466,Aschstein-Krypten
1891826058,Kynareths Stilles Relikt
1892875658,Aschtreu-Anwesen
1893925192,Mooranger-Hütte
1894973772,Wirtshaus Zum Kreischenden Schädel
1896022354,Oxenbrügge
1897071910,Ruinen von Meisterangerhall
1898120489,Versteck von Baalatanxessa
1899169108,Grauwerth
1900218644,Kupfschwing-Gräberfeld
1901267222,Kynareths Blutender Altar
1902315802,Gaerstein-Gräberfeld
1903364380,Galgkester
1904412958,Hohlbergen
1905461543,Kynareths Seliger Stern
1906510136,Ruinen von Alt-Gaerlistatt
1907559692,Panntürm
1908608273,Burkburgfels
1909656878,Hütte der Alten Longcastle
1910706402,Ruinen der Kupflistpfalz
1911755980,Grünheims Feste
1912804563,Königstreu-Friedhof
1913854134,Grumvor
1914902721,Kynareths Klagende Dämmerung
1915951299,Falkanger-Gehöft
1917000886,Schlupfwinkel des Lithivan
1918049487,Mordyrick-Ausgrabung
1919099061,Herberge Zu Ratte und Wache
1920148613,Neufort
1921198220,Schrein für Vigryl
131233,Falkstein-Gräberfeld
1179833,Aschschwing-Gehöft
2228420,Aschtreu-Schuppen
3277965,Herdfeld-Anwesen
4326545,Senganger
5376109,Waldschmied-Plantage
6424695,Tieffelden
7473275,Yromhart-Anwesen
8521866,Yromli-Hütte
9570447,Schloss Necromoghan
10619029,Kynareths Gesegneter Aufstieg
11668571,Gaerfurt-Gehöft
12717158,Alte Elara-Hütte
13765736,Jhim Seis Schrein
14814319,Arkenbrügge
15863871,Königsstein-Anwesen
16912457,Ruinen des Gaerhart-Anwesens
17961044,Grünli-Schuppen
19009626,Alt-Lysynastatt
20058204,Alt-Lysyrryastatt
21106790,Aldmor
22156329,Kupffurt-Obstgarten
23204908,Lembronn
24253503,Lemfelden
25303064,Kynareths Feuriger Prophet
26351650,Kupfli-Hütte
27400237,Bockenlist-Hütte
28448815,Kynareths Singender Seher
29498364,Falkhart-Hütte
30546948,Reliquiar von Sai
31595532,Waldschmiedhall
32645087,Yromtreu-Gehöft
33693665,Alabywyrs Verlies
34742268,Schrein von Ephen
35790853,Singfalter
36840401,Agryn-Gefängnis
37888982,Krypten von Yromheim
38937561,Sengtreu
39986144,Kastelbergen
41035708,Kynareths Stiller Seher
42084302,Meisterangerhall
43133869,Kathfort
44182460,Kynareths Singende Wiedergeburt
45232008,Westleig
46280586,Wannwallberg
47329165,Möhrfelden-Gerichtshof
48377753,Langmühfeld
49427320,Kirchbrunn
50475913,Meistertreu-Gehöft
51524492,Moorschmiedpfalz
52574041,Gothheim
53622628,Lemburgstädt
54671213,Dunore-Laboratorium
55720691,Meisteranger-Anwesen
56769371,Wirtshaus Zu Maulwurf und Murmeltier
57818841,Meisterschmied-Gewölbe
58867426,Uriglistpfalz
59916004,Baron Garulaus' Herrenhaus
60964647,Kupflist-Anwesen
62013237,Bockenschwing-Anwesen
63061829,Hohlburg
64111285,Uriglist-Grabstätten
65159864,Singbrügge
66208447,Kynareths Fröhlicher Prophet
67257029,Chrystyna-Kultstätte
68305607,Taverne Zu Schwein und Katze
69354190,Ruinen des Herdstein-Anwesens
70402769,Mittfelden
71451430,Aschfelden-Grabstätten
72500010,Kernborn-Senke
73549483,Kupftreu-Gehöft
74598066,Belbrügge
75646652,Belwies
76695233,Bockenhaus-Schuppen
77743878,Uriganger-Plantage
78792458,Rissborn
79841045,Gasthaus Zum Toten Helm
80890501,Waldlihall
81939081,Waldlisthall
82987660,Yromschmied-Gehöft
84036238,Kynareths Blutender Aufstieg
85084816,Herdhartpfalz
86133397,Schuppen der Alten Ysolda
87181980,Schloss Waldfelden
88230562,Mittmor
89279143,Falkfeld-Gerichtshof
90327726,Schenke Zu Der Königin Riesen
91376364,Kathwies
92424948,Burkhopen
93473531,Kynareths Feuriges Licht
94522991,Lemthal
95571584,Schwarzwichen
96620162,Sengmüh
97668743,Ruinen von Alt-Gwynyrryastatt
98717325,Kynareths Steter Altar
99765934,Königsfeld-Gehöft
100815425,Falkfurthall
101864009,Waldheim-Gerichtshof
102912587,Festung von Gaerschmied
103961172,Kynareths Heiliger Altar
105009761,Schenke Zum Lachenden Dachs
106058341,Aschtreuhall
107106930,Aschheim-Gehöft
108155512,Urigangerhall
109204112,Herrenhaus von Vladingus
110252690,Taverne Zum Heulenden Drachen
111301277,Oxenwichen
112349872,Theodyrick-Laboratorium
113398478,Taverne Zu Des Teufels Greifen
114447915,Schuppen der Alten Elyrrya
115496495,Burkstadt
116545077,Wirtshaus Zu Fuchs und Barbaren
117593655,Breitfurt
118642233,Kynareths Blutendes Götterbild
119690844,Wilderstadt
120739444,Yromfeld-Grabanlage
121788033,Gaerli-Anwesen
122836627,Grüntreu-Gerichtshof
123885227,Zitadelle von Yromfelden
124934670,Taverne Zum Güldnen Kitz
125983278,Kreuzbürg
127031856,Bockenlist-Anwesen
128080437,Kupfschwing-Gewölbe
129129020,Aschhart-Grabstätten
130177606,Aschhart-Gehöft
131226186,Wannheide
132274766,Grabstätten von Herdstein
133323345,Moorfurt-Gehöft
134371924,Wannfortgmünd
135420502,Grimmwald
136469081,Feste von Kupfheim
137517665,Herdheim-Grabstätten
138566243,Grünfurt-Anwesen
139614830,Grauburg
140663412,Weißfalter
141711992,Strenners Zuflucht
142760574,Meisterschwinghall
143809163,Moortreu-Schuppen
144857754,Singheimhall
145907179,Risskamm
146955780,Gothtor
148004360,Waldanger-Plantage
149052941,Alabane-Besserungsstätte
150101522,Yromschwing-Anwesen
151150120,Kynareths Seliges Relikt
152198723,Burg von Waldfelden
153247301,Uriganger-Anwesen
154295887,Kathburg
155344474,Westtor
156393064,Möhrbergen
157442518,Tonntreu
158491105,Meistersteinhall
159539685,Gasthaus Zum Rastlosen Humpen
160588263,Wirtshaus Zum Wilden Schlund
161636842,Gasthaus Zum Kreischenden Igel
162685464,Herberge Zum Glücklichen Dachs
163734042,Altar von I'ric
164782628,Grimmborn
165831217,Gaerfeldenhall
166879806,Kupffurt-Friedhof
167928394,Aldingfurt
168976991,Schwarzheide
170025573,Pannbergenweiler
171074153,Schuppen der Alten Ronerelie
172123580,Stockthal
173172166,Bockenschwing-Plantage
174220747,Oxenwerth
175269333,Wirtshaus Zu Der Königin Grube
176317913,Gaerangerpfalz
177366492,Lemanger
178415074,Taverne Zum Purpurnen Schloss
179463656,Urigstein-Grabstätten
180512236,Alte Chrystyn-Hütte
181560848,Langanger
182609444,Schenke Zu Fledermaus und Krug
183658025,Grünlipfalz
184706614,Schloss Corroghar
185755211,Gaeranger-Gehöft
186803799,Weißborn
187853213,Freibeuternest
188901793,Schloss Meisterschwing
189950376,Krummwall
190998955,Schuppen der Alten Gwynyssa
192047536,Yromhart-Obstgarten
193096135,Risspfadheide
194144722,Tieftürm
195193307,Bedard-Laboratorium
196241888,Gasthaus Zum Schmutzigen Krug
197290479,Tiefkester
198339077,Quellkester
199387669,Wannmarkt
200436247,Kupffurt-Plantage
201484827,Stockhaupt
202533424,Schloss Grünheim
203582842,Gaerlist-Anwesen
204631423,Alte Lysanna-Hütte
205680001,Alte Joslin-Hütte
206728581,Gothweggarten
207777159,Burkwid
208825740,Herdfeld-Gerichtshof
209874333,Königsfurt-Hütte
210922913,Kerker des Peristair
211971525,Yagrugoth
213020106,Falkstein-Gehöft
214068697,Schenke Zu Biber und Drachen
215117282,Waldli-Obstgarten
216165860,Westbürg
217214448,Kynareths Sanfter Altar
218263028,Herdstein-Gehöft
219311629,Herdhartstatt
220360224,Dyrwerth
221408805,Sengstadtfels
222457391,Falkangerstatt
223505971,Pannbronn
224555377,Herdtreu-Anwesen
225603966,Ostfortfels
226652559,Königsangerpfalz
227701137,Arkenfalter
228749718,Grünfurt-Gehöft
229798298,Kynareths Seliges Omen
230846876,Gasthaus Zu Fledermaus und Greifen
231895458,Graustadt
232944052,Alt-Eloryastatt
233992630,Gothweg
235041208,Wirtshaus Zu Des Königs Kerker
236089811,Königsanger-Gehöft
237138390,Königssteinstatt
238186976,Festung von Aschheim
239235559,Falkfelden-Anwesen
240284157,Monument des Weisen
241332737,Aschhaus-Friedhof
242381333,Grünlis Wacht
243429918,Wannmor
244479300,Falkheims Feste
245527879,Ruinen des Urigschmied-Gerichtshofs
246576461,Weisen-Monument
247625046,Moorhart-Obstgarten
248673627,Rittersau
249722206,Kastelwichen
250770796,Taverne Zu Fuchs und Barbaren
251819375,Bockenfeld-Hütte
252867956,Krypta des Garomaus
253916539,Neuheim
254965120,Gaerhaushall
256013702,Meisterfurt-Gerichtshof
257062280,Belwerthweiler
258110861,Ruinen von Aschfurts Feste
259159439,Gondyrick-Laboratorium
260208017,Garenorhall
261256595,Schenke Zum Toten Greifen
262305173,Grünheim-Obstgarten
263353754,Hochthalhain
264402339,Gaerhaus-Anwesen
265450917,Aschanger-Obstgarten
266499495,Gutshof Meistertreu
267548100,Galgbrunn
268596696,Möhrtor
269645275,Gasthaus Zum Glücklosen Bisam
270693858,Königsfurt-Gerichtshof
271742456,Taverne Zum Weißen Dachs
272791039,Singbrunn
273839617,Singbruchwald
274888195,Schloss Moorhaus
275936777,Waldfelden-Gehöft
276986161,Kynareths Fröhliches Orakel
278034747,Kynareths Feurige Seele
279083329,Schwarzfort
280131912,Kynareths Weinender Märtyrer
281180491,Bockenfeldenhall
282229069,Bockenhaus-Gehöft
283277650,Aschangerhall
284326251,Langmarktgarten
285374834,Urigli-Gehöft
286423432,Schuppen der Alten Vannayne
287472017,Tristyrick-Akademie
288520595,Moorfurt-Schuppen
289569176,Kupfhart-Schuppen
290617758,Ruinen des Falkanger-Gehöfts
291666354,Breitpfad-Münster
292714933,Alt-Carolannastatt
293763544,Lemtreu
294812132,Hohlmorfeld
295860718,Wirtshaus Zum Grünen Gauner
296910102,Falkhaus-Friedhof
297958683,Schenke Zu Biber und Kerker
299007270,Ostwies
300055853,Ostbrügge
301104445,Herdhaus-Blockhütte
302153024,Kasteldorf
303201603,Gaerschwing-Friedhof
304250183,Trogker
305298763,Schenke Zu Löwen und Skorpion
306347343,Schenke Zum Weißen Bisam
307395926,Gutshof Waldfurt
308444516,Burktal
309493098,Yromstein-Friedhof
310541707,Grube des Jubiamorgon
311590307,Langtal
312638885,Langbergen
313687467,Schuppen der Alten Belladyn
314736051,Uriganger-Schuppen
315784636,Ruinen des GutshofsKupfschmied
316833219,Schrein von Mai
317881806,Taverne Zu Knappen und Ziege
318930388,Ypstal
319978968,Wirtshaus Zum Fliegenden Krug
321028348,Kynareths Klagender Prophet
322076946,Königslist-Anwesen
323125528,Taverne Zum Toten Helm
324174109,Tanngrat
325222690,Kynareths Feurige Wiedergeburt
326271281,Kynareths Blutendes Orakel
327319861,Schwarzmor
328368454,Yromschwing-Blockhütte
329417038,Kynareths Gesegneter Märtyrer
330465622,Sengdorf
331514201,Herdfelden-Plantage
332562780,Kynareths Feuriger Aufstieg
333611376,Urigfurt-Anwesen
334659958,Schrein von Jode
335708538,Vermdon
336757116,Waldstein-Anwesen
337805699,Herberge Zu Schwein und Barbaren
338854281,Galgfort
339902863,Schuppen der Alten Elyna
340951441,Galgtal
342000021,Schenke Zum Tänzelnden Gnom
343048599,Gasthaus Zum Purpurnen Bisam
344097191,Gothwies
345145773,Waldfelds Wacht
346194356,Saheusah-Höhle
347242942,Grabstätten von Kupfhaus
348292327,Kathtürmberg
349340907,Perynak-Laboratorium
350389486,Neufelden
351438067,Neutürm
352486645,Zusammenkunft der Elona
353535223,Gasthaus Zu Biber und Helm
354583805,Arkenhopen
355632391,Grauhaupthall
356680973,Grünlist-Gehöft
357729563,Alte Lysyvyra-Hütte
358778144,Weißwichen
359826731,Schrein für Mai
360875320,Yromli-Obstgarten
361923920,Ruinen des Uriganger-Gehöfts
362972519,Gasthaus Zum Toten Murmeltier
364021109,Königstreu-Anwesen
365069702,Ruinen von Alt-Barbonastatt
366118281,Grünfelden-Gehöft
367166867,Schuppen der Alten Vyctyvyra
368215458,Waldschwing-Anwesen
369264845,Krosackerfeld
370313433,Schenke Zum Rostroten Oger
371362034,Gaertreu-Friedhof
372410617,Galgmuldmoor
373459197,Kupfhaushall
374507813,Kastelwiesweiler
375556398,Grimmweg
376604988,Bockenschmied-Plantage
377653568,Schutzort von Phen
378702148,Aschhart-Anwesen
379750727,Ostfort
380799306,Ruinen des Gaerschmied-Turms
381847908,Moorangerstatt
382896492,Herberge Zur Lachenden Grube
383945079,Ruinen des Alte-Lysyna-Bauernhofs
384993669,Kupffelden-Anwesen
386042252,Grimmwerthhall
387090833,Theodynak-Laboratorium
388140218,Urigli-Friedhof
389188796,Waldschwing-Friedhof
390237388,Wirtshaus Zum Heulenden Greifen
391285966,Urigharthall
392334544,Alte Belladolda-Hütte
393383147,Divad-Monument
394431728,Kynareths Heiliges Orakel
395480315,Gutshof Waldfeld
396528894,Waldli-Gehöft
397577481,Yromlist-Gehöft
398626068,Schuppen der Alten Elyvyra
399674648,Feste von Moorhaus
400723229,Bauernhof der Alten Barborya
401771807,Ruinen des Alte-Carololda-Bauernhofs
402820404,Quellwichen
403868984,Herberge Zu Des Teufels Drachen
404917563,Falktreu-Gehöft
405966151,Alabore-Gefängnis
407014734,Kirchleig
408063321,Alt-Carolyvyrastatt
409111910,Bauernhof der Alten Carolona
410160488,Kirchwerth
411209072,Rissleig
412257663,Rissau
413307037,Turm von Falkhart
414355624,Kastelwerk
415404221,Kupflist-Friedhof
416452799,Kynareths Endloses Götterbild
417501379,Wirtshaus Zu Knappen und Schwert
418549958,Yromschmiedpfalz
419598568,Wirtshaus Zum Fliegenden Greifen
420647156,Alte Ysanna-Hütte
421695738,Pannwerthberg
422744340,Alte Elyzyna-Hütte
423792922,Bauernhof der Alten Barbyssa
424841513,Grünfeld-Anwesen
425890098,Schloss Vladimyth
426938676,Herdschwing-Grabstätten
427987276,Waldschmied-Gehöft
429035859,Panntor
430084449,Gasthaus Zu Zwerg und Murmeltier
431133848,Urigheimhall
432182428,Tonnfalter
433231027,Mittbergen
434279610,Aldingwerkwald
435328205,Gutshof Kupffelden
436376794,Bockenschmied-Anwesen
437425374,Uriglists Wacht
438473961,Schwarzkamm
439522539,Voliere von Morarock
440571117,Meisterlist-Anwesen
441619711,Gasthaus Zum Heulenden Vogel
442668297,Moorsteinpfalz
443716877,Königsharts Feste
444765473,Gaerstein-Anwesen
445814071,Schwarztor
446862659,Grünschwing-Gerichtshof
447911246,Grüntreu-Gehöft
448960626,Gasthaus Zu Des Teufels Igel
450009205,Sai-Reliquiar
451057798,Skous
452106376,Evelyrrya-Kultstätte
453154958,Sengwid
454203539,Krypten von Yromhaus
455252118,Kerntal
456300712,Waldlist-Anwesen
457349304,Wannbrügge
458397882,Bockenfurt-Anwesen
459446460,Gasthaus Zu Löwen und Murmeltier
460495051,Krummgratberg
461543639,Urigstein-Gehöft
462592220,Asmeusenas Lager
463640805,Oxenbrunn
464689385,Hohlmüh-Senke
465737963,Alt-Evelyrryastatt
466786551,Risskesterwald
467835136,Sashloth-Netz
468883718,Pannbergengarten
469932304,Aschschmied-Anwesen
470980883,Arkenbergen
472029462,Gutshof Urigfeld
473078055,Belfalter
474126637,Moorlist-Gehöft
475175217,Schenke Zum Purpurnen Riesen
476224594,Kynareths Fröhliches Relikt
477273191,Feste von Moorstein
478321803,Meisteranger-Gehöft
479370390,Tannwies
480418971,Kynareths Klagendes Omen
481467561,Neumor
482516140,Riesbergen
483564720,Kernborn
484613301,Kirchwid
485661883,Grünlistatt
486710461,Gaerlistpfalz
487759048,Gutshof Meisterstein
488807631,Sengweg
489856220,Schenke Zu Der Königin Gauner
490904806,Tieftal
491953409,Ypsbürg
493001993,Galghopenfels
494050572,Stockgratfeld
495099163,Grünharthall
496148562,Kynareths Sanfte Dämmerung
497197145,Gothkester
498245723,Gutshof Bockenhaus
499294305,Schenke Zu Maus und Hirsch
500342883,Aschhart-Hütte
501391471,Kynareths Stille Dämmerung
502440091,Uriglist-Gerichtshof
503488683,Zitadelle von Kupfli
504537273,Moortreu-Anwesen
505585925,Breitfort
506634506,Kupffeldenhall
507683885,Kynareths Furchtsamer Aufstieg
508732478,Königsfurt-Krypten
509781106,Zitadelle von Falklist
510829688,Kynareths Weinender Stern
511878271,Kastelbronn
512926861,Kynareths Innerer Altar
513975447,Wanntürm-Gerichtshof
515024030,Gasthaus Zum Dürstenden Gnom
516072613,Rissleck
517121192,Bauernhof der Alten Elyzabyth
518169773,Schwarzfurt
519218354,Kynareths Sanfter Prophet
520266937,Alt-Morgonastatt
521315517,Singwerk
522364096,Alt-Gwynynstatt
523412675,Mittwid
524461254,Grauweg
525509846,Kreuzhopen
526558438,Schenke Zum Rostroten Wolf
527607817,Moorli-Gehöft
